ruc,razon_social,tipo_contribuyente,profesion_oficio,nombre_comercial,condicion_contribuyente,estado_contribuyente,fecha_inscripcion,fecha_inicio_actividades,departamento,provincia,distrito,direccion,telefono,fax,actividad_comercio_exterior,ciiu_principal,ciiu_secundario_1,ciiu_secundario_2,afecto_nuevo_rus,buen_contribuyente,agente_retencion,agente_percepcion_venta_interna,agente_percepcion_combustible,fecha_consulta
20145484597,COOPERATIVA AGRARIA CAFETALERA SAN IGNACIO LTDA.,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,1993-06-30,1993-01-21,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,JR. PROGRESO MZA. L LOTE. 15 BAR. BELLAVISTA (AL FRENTE DEL CENTRO DE SALUD),,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,TRANSPORTE  DE CARGA POR CARRETERA.,,NO,,,,,2026-09-19T21:42:35.997Z
20146696041,COOP AGRARIA CAFET JOSE GABRIEL CONDORCA,"COOPERATIVAS, SAIS, CAPS",,COOP AGRA CAF JOSE GAB COND,HABIDO,ACTIVO,1993-07-01,1969-11-10,PIURA,HUANCABAMBA,CANCHAQUE,NRO. S/N INT. S/N C.P.M COYONA (A 500M DEL PUESTO DE SALUD DE COYONA),,,SIN ACTIVIDAD,"VTA. MAY. ALIMENTOS, BEBIDAS Y TABACO.",,,NO,"SI, incorporado al Régimen de Buenos Contribuyentes (Resolución N° 0830050012681) a partir del 01/02/2022",,,,2026-09-19T21:40:58.666Z
20147443120,COOPERATIVA AGRARIA CAFETALERA TIRIJUAY PAVAYOC LTDA 013-B-VII,"COOPERATIVAS, SAIS, CAPS",,,NO HABIDO,SUSPENSION TEMPORAL,1993-07-01,1975-10-01,CUSCO,LA CONVENCION,OCOBAMBA,NRO. SN C.P. DE VERSALLES (CALLE PRINCIPAL FRENT A ESCUELA C2P AZUL),,,SIN ACTIVIDAD,VTA. MAY. MATERIALES DE CONSTRUCCION.,"SERVICIOS AGRICOLAS, GANADERAS.",,NO,,,,,2026-09-19T21:49:13.930Z
20166786861,COMITE CENTRAL DE PRODUCTORES AGROPECUARIOS DE SAN ALEJANDRO,ASOCIACION,,,HABIDO,ACTIVO,1993-08-13,1991-02-26,UCAYALI,PADRE ABAD,IRAZOLA,JR. JR. JHON F. KENNEDY MZA. 0 LOTE. 01 C.V. JJ.VV. MIGUEL GRAU (CERCA AL PUERTO GRAU),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,"ELAB. CACAO, CHOCOLATE Y CONFIT.",,NO,,,,,2026-09-19T21:40:58.666Z
20170142773,COOPERATIVA AGRARIA CAFETALERA BAGUA GRANDE LIMITADA,"COOPERATIVAS, SAIS, CAPS",,CAC.BAGUA GRANDE LTDA,HABIDO,ACTIVO,1993-08-21,1978-12-16,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,JR. ISIDRO MAMANI NRO. 120 SECTOR SAN LUIS (FRENTE A LA PLAZA DE GANADO),,,IMPORTADOR/EXPORTADOR,CULTIVO DE FRUTAS.,OTRAS ACTIVID.DE TIPO SERVICIO NCP,,NO,,,,,2026-09-19T21:42:35.997Z
20175089111,COOP. AG. SOCIEDAD AGRICOLA DE INTERES SOCIAL JOSE CARLOS MARIATEGUI LTDA.N°16 SUNCHUBAMBA Y ANEXOS,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,1993-09-17,1972-10-22,CAJAMARCA,CAJAMARCA,COSPAN,CAL. CENTRO POBLADO SUNCHUBAMB NRO. S/N C.P. SUNCHUBAMBA,,,EXPORTADOR,EXPLOTACION MIXTA.,TRANSPORTE  DE CARGA POR CARRETERA.,,NO,,,,,2026-09-19T21:40:58.666Z
20183732031,ASOCIACION DE PRODUCTORES DE ROCOTO Y PRODUCTOS AGRICOLAS DE OXAPAMPA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2023-05-10,2023-05-10,PASCO,OXAPAMPA,OXAPAMPA,JR. MULLER NRO. S/N LA ESPERANZA (CDRA. 8 - PLANTA ROCOTERA),,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,,NO,,,,,2026-09-19T21:49:12.014Z
20200880448,COOPERATIVA AGRARIA CAFETALERA JORGE CHAVEZ LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,1993-12-18,1982-10-07,CUSCO,CALCA,YANATILE,NRO. S/N INT. S/N C.C.CUQUIPATA (CARRETERA KM.117),,,SIN ACTIVIDAD,VTA. MAY. DE OTROS PRODUCTOS.,,,NO,,,,,2026-09-19T21:42:35.997Z
20204028061,COOPERATIVA COMUNAL SAN PEDRO DE CAJAS,"COOPERATIVAS, SAIS, CAPS",,COOP COMUNAL SN PEDRO DE CAJAS,HABIDO,ACTIVO,1994-01-07,1977-08-14,JUNIN,TARMA,SAN PEDRO DE CAJAS,JR. AREQUIPA Y GRAU NRO. SN (CERCA PLAZA PRINCIPAL),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,CRIA DE GANADO.,,NO,,,,,2026-09-19T21:44:11.515Z
20287980672,COMUNIDAD NATIVA TRES ISLAS,"COMUNIDAD CAMPESINA, NATIVA",,CN. TRES ISCAS,HABIDO,ACTIVO,1995-07-26,1995-07-01,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,CAR. TRES ISLAS KM. 18 COMUNIDAD TRES ISLAS (MISMO SALON COMUNAL TRES ISLAS),,,SIN ACTIVIDAD,SILVICULTURA Y EXT. DE MADERA.,"EXT. DE PIEDRA, ARENA Y ARCILLA.",,NO,,,,,2026-09-19T21:40:58.666Z
20323699365,INVERSIONES PERUALP S.A.,SOCIEDAD ANONIMA,,FLORALP,HABIDO,ACTIVO,1997-10-16,1997-10-15,PASCO,OXAPAMPA,CHONTABAMBA,CAR. PRINCIPAL KM. 2 BAR. BARRIO NUEVA FLORIDA (MARGEN DERECHA CARRETERA A CHONTABAMBA),,,IMPORTADOR/EXPORTADOR,ELAB DE PRODUCTOS LACTEOS.,TRANSPORTE  DE CARGA POR CARRETERA.,,NO,,,,,2026-09-19T21:44:11.515Z
20326767400,ASOC.C.DE ACOPIO D.LECHE SR.D.L.MILAGROS,ASOCIACION,,,HABIDO,ACTIVO,1996-07-11,1996-07-11,AREQUIPA,CAYLLOMA,LLUTA,PARCELAMIENTO NRO. B (FRENTE A PARCELA B2-80 IRRIG. MAJES),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,ELAB DE PRODUCTOS LACTEOS.,TRANSPORTE  DE CARGA POR CARRETERA.,NO,,,,,2026-09-19T21:35:37.435Z
20327993705,CENTRO DE ACOPIO DE LECHE LUIS PASTEUR,ASOCIACION,,,HABIDO,ACTIVO,1997-02-04,1997-02-04,AREQUIPA,CAYLLOMA,MAJES,"SECCION NRO. D INT. 1 IRRIGACION MAJES (1ER. RAMAL ALTURA 908, PANAMERICANA SUR)",,,SIN ACTIVIDAD,ELAB DE PRODUCTOS LACTEOS.,TRANSPORTE  DE CARGA POR CARRETERA.,,NO,,,,,2026-09-19T21:40:58.666Z
20352266052,ASOCIACION DE PRODUCTORES DE PALMITO DE AGUAYTIA,ASOCIACION,,,NO HABIDO,BAJA DE OFICIO,2010-06-17,2010-06-17,UCAYALI,PADRE ABAD,PADRE ABAD,JR. GENARO PAREDES MZA. 167 LOTE. 2 JJ.VV. PAMPA YURAC,,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:49:12.014Z
20352417018,COOPERATIVA AGRARIA DE CACAOTEROS TECNIFICADOS DE PADRE ABAD,"COOPERATIVAS, SAIS, CAPS",,ACATPA,HABIDO,SUSPENSION TEMPORAL,2008-03-31,2008-04-01,UCAYALI,PADRE ABAD,IRAZOLA,MZA. Ñ LOTE. 10 SAN ALEJANDRO (JUNTA VECINAL MIGUEL GRAU),,,IMPORTADOR/EXPORTADOR,CULTIVO DE FRUTAS.,OTROS TIPOS TRANSPORTE REG. VIA TER.,,NO,,,,,2026-09-19T21:49:13.930Z
20352423921,COOPERATIVA AGRARIA CAFETALERA DIVISORIA LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2001-03-14,2001-03-14,HUANUCO,LEONCIO PRADO,LUYANDO,CAL. CARRETERA  TINGO MARIA-PU MZA. A LOTE. 23 ZONA HABILITACION URBANA (BALANZA MAPRESA),,,IMPORTADOR/EXPORTADOR,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,ELAB DE OTROS PROD. ALIMENTICIOS.,,NO,,,,,2026-09-19T21:42:35.997Z
20365575674,COMUNIDAD CAMPESINA SAN ANTONIO DE RANCAS,"COMUNIDAD CAMPESINA, NATIVA",,,HABIDO,ACTIVO,1998-11-19,1998-11-01,PASCO,PASCO,SIMON BOLIVAR,CAL. SUCRE NRO. 127 RANCAS (SEGUNDO PISO FRENTE A LA BODEGA CHAVEZ),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,FAB. DE CALZADO.,,NO,,,,,2026-09-19T21:40:58.666Z
20393152207,COOPERATIVA AGRO INDUSTRIAL APCTVASH,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2020-08-26,2020-09-01,UCAYALI,PADRE ABAD,PADRE ABAD,KM. 6 P.J. CASERIO SHAMBILLO,,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,"ELAB. CACAO, CHOCOLATE Y CONFIT.",OTROS TIPOS DE VENTA POR MENOR.,NO,,,,,2026-09-19T21:44:11.515Z
20393335620,ASOCIACIÓN DE PRODUCTORES ECOLÓGICOS DEL CASERÍO SAN CRISTÓBAL DE AGUA BLANCA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2012-06-06,2012-06-06,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,JR. SAN MARTIN MZA. 57 LOTE. 5 (ENTRANDO POR EL MERCADO 250 METROS),,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:49:12.014Z
20393415062,ASOCIACION AGROINDUSTRIAS PROGRESO,ASOCIACION,,,HABIDO,ACTIVO,2012-08-29,2012-08-29,UCAYALI,PADRE ABAD,PADRE ABAD,AV. LAS INDUSTRIAS MZA. A LOTE. 1 CAS. MARIELA (AGUAYTIA),,,SIN ACTIVIDAD,TRANSPORTE  DE CARGA POR CARRETERA.,ELAB DE OTROS PROD. ALIMENTICIOS.,OTROS TIPOS DE VENTA AL POR MENOR.,NO,,,,,2026-09-19T21:35:37.435Z
20393449471,CENTRO UNICO DE AGRICULTORES PLATANEROS DE LA PROVINCIA DE PADRE ABAD,ASOCIACION,,CUAPPPA,HABIDO,BAJA DE OFICIO,2008-07-23,2008-08-01,UCAYALI,PADRE ABAD,PADRE ABAD,CAR. FEDERICO BASADRE MZA. 155 LOTE. 4A JUNTA VECINAL PAMPAYURAC,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20393576660,ASOCIACION DE PRODUCTORES ECOLOGICOS EL PIMENTAL,ASOCIACION,,,HABIDO,ACTIVO,2012-01-24,2012-01-24,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,JR. ISAO SASAGAWA MZA. 1 LOTE. 01A CAS. PIMENTAL (CARRETERA TOURNAVISTA 5KM),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:40:58.666Z
20393593670,COMITE CENTRAL CON DESARROLLO AL FUTURO DE CURIMANA,ASOCIACION,,,NO HABIDO,BAJA DE OFICIO,2010-05-12,2010-06-01,UCAYALI,PADRE ABAD,CURIMANA,JR. GARIBALDI BARDALES MZA. 54 LOTE. 6 (AL COSTADO DE LA PNP CURIMANA),,,IMPORTADOR/EXPORTADOR,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,OTROS TIPOS DE VENTA AL POR MENOR.,,NO,,,,,2026-09-19T21:49:12.014Z
20393692228,COOPERATIVA AGRARIA CACAOTERA SAN ALEJANDRO LTDA,"COOPERATIVAS, SAIS, CAPS",,CACSA,HABIDO,ACTIVO,2011-05-16,2011-05-16,UCAYALI,PADRE ABAD,IRAZOLA,CAL. LAS FLORES NRO. S/N SAN ALEJANDRO (A 1 KM. DEL BANCO DE LA NACION),,,EXPORTADOR,CULTIVO DE FRUTAS.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,NO,,,,,2026-09-19T21:42:35.997Z
20393757290,ASOCIACION DE AGRICULTORES DEL CENTRO POBLADO SAN JOSE DE YARINACOCHA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2024-05-23,2024-05-23,UCAYALI,CORONEL PORTILLO,YARINACOCHA,JR. TUPAC AMARU MZA. 12 LOTE. 06 C.P. SAN JOSE,,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,CULTIVO DE FRUTAS.,,NO,,,,,2026-09-19T21:49:13.930Z
20393786044,COOPERATIVA AGRARIA CAFETALERA COORDILLERA AZUL DE UCAYALI LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2012-04-04,2012-09-03,UCAYALI,PADRE ABAD,PADRE ABAD,CAR. FEDERICO BASADRE MZA. 8 LOTE. 11 (POR LA MUNICIPALDAD CP DIVISORIA),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:42:35.997Z
20393816211,COOPERATIVA AGRARIA SAN JUAN BAUTISTA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2015-10-22,2015-10-22,UCAYALI,PADRE ABAD,IRAZOLA,CAR. FEDERICO BASADRE KM. 130 C.P. SAN JUAN BAUTISTA (FRENTE AL CONSEJO MUNICIPAL),,,IMPORTADOR/EXPORTADOR,EXPLOTACION MIXTA.,CULTIVOS DE CEREALES.,,NO,,,,,2026-09-19T21:44:11.515Z
20393882868,COOPERATIVA AGRARIA ASCAH,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2015-08-11,2015-08-11,UCAYALI,PADRE ABAD,PADRE ABAD,JR. ANCASH ULTIMA CDRA NRO. S/N C.P. HUIPOCA (AL COSTADO DEL I.E. ELIAS AGUIRRE),,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",CULTIVO DE FRUTAS.,,NO,,,,,2026-09-19T21:42:35.997Z
20393972000,ASOCIACION DE MUJERES EMPRENDEDORAS FLOR DE BOQUERON,ASOCIACION,,,HABIDO,ACTIVO,2013-12-11,2013-12-11,UCAYALI,PADRE ABAD,BOQUERON,CAL. 23 DE SETIEMBRE MZA. I LOTE. 17,,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",ELAB. PROD. DE PANADERIA.,"RESTAURANTES, BARES Y CANTINAS.",NO,,,,,2026-09-19T21:35:37.435Z
20393981173,ASOCIACION DE PRODUCTORES AGRARIOS SANTA ELENA,ASOCIACION,,,HABIDO,ACTIVO,2014-01-14,2014-01-14,UCAYALI,CORONEL PORTILLO,CALLERIA,JR. NICOLAS DE PIEROLA NRO. 398 (POR MAESTRO),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:38:03.020Z
20402648504,COOPERATIVA AGRARIA KIVINAKI,"COOPERATIVAS, SAIS, CAPS",,AGRO CAFÉ,HABIDO,ACTIVO,1999-05-27,1999-06-01,JUNIN,CHANCHAMAYO,PERENE,AV. MARGINAL MZA. A LOTE. 1 C.P. SAN FERNANDO DE KIVINAKI (A 2 CUADRAS DEL CENTRO DE SALUD),,,EXPORTADOR,"ELAB. FRUTAS, LEG. Y HORTALIZAS.",CULTIVOS DE CEREALES.,CULTIVO DE FRUTAS.,NO,,,,,2026-09-19T21:44:11.515Z
20404057805,COOPERATIVA AGRARIA ACOPAGRO LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,1997-07-23,1997-07-23,SAN MARTIN,MARISCAL CACERES,JUANJUI,JR. ARICA NRO. 284,,,IMPORTADOR/EXPORTADOR,CULTIVOS DE CEREALES.,TRANSPORTE  DE CARGA POR CARRETERA.,,NO,,,,,2026-09-19T21:29:53.208Z
20406542671,SOCIEDAD PERUANA DE CRIADORES DE ALPACAS Y LLAMAS DE MACUSANI,ASOCIACION,,SPAR MACUSANI,HABIDO,ACTIVO,2014-12-03,2014-12-03,PUNO,CARABAYA,MACUSANI,AV. CENTENARIO NRO. 118 CERCADO (A MEDIA CUADRA DE LA PLAZA DE ARMAS),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,,,NO,,,,,2026-09-19T21:44:11.515Z
20407808666,COOPERATIVA AGRARIA PURIFOR - COOP PURIFOR,"COOPERATIVAS, SAIS, CAPS",,COOP PURIFOR,HABIDO,ACTIVO,2008-11-20,2008-12-01,ANCASH,BOLOGNESI,COLQUIOC,JR. SAN JUAN NRO. SN C.P. CHASQUITAMBO,,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",VTA. MIN. EN PUESTOS DE VENTA.,,NO,,,,,2026-09-19T21:44:11.515Z
20447686407,ASOCIACION DE PRODUCTORES DE PIÑA DEL VALLE DE SAN GABAN,ASOCIACION,,,HABIDO,ACTIVO,2020-10-16,2020-10-16,PUNO,CARABAYA,SAN GABAN,NRO. SN URB. ORINETAL (A 1 CDRA DE LA PLAZA DE ARMAS),,,SIN ACTIVIDAD,OTRAS ACTIVID.DE TIPO SERVICIO NCP,"VTA.  MIN. ALIMENTOS, BEBIDAS, TABACO.",EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:40:58.666Z
20447688281,SOCIEDAD PERUANA DE CRIADORES DE ALPACAS Y LLAMAS DE PARATIA,ASOCIACION,,,HABIDO,ACTIVO,2026-09-08,2026-09-08,PUNO,LAMPA,PARATIA,NRO. ___ C.C. LLANCA (AL FRENTE DE LA ESCUELA),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,,,NO,,,,,2026-09-19T21:49:12.014Z
20447888701,COOPERATIVA AGRARIA INDUSTRIAL SAN GABAN LTDA.,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2008-05-09,2010-05-01,PUNO,CARABAYA,SAN GABAN,JR. LA CULTURA NRO. SN URB. NUEVO MIRAFLORES,,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.","ELAB. CACAO, CHOCOLATE Y CONFIT.",EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:44:11.515Z
